Dataset Name,Image Name,Characteristics [Organism],Term Source 1 REF,Term Source 1 Accession,Characteristics [Strain],Term Source 2 REF,Term Source 2 Accession,Characteristics [Sex],Term Source 3 REF,Term Source 3 Accession,Characteristics [Organism Part],Term Source 4 REF,Term Source 4 Accession,Experimental Condition [Class],Experimental Condition [Mouse ID],Experimental Condition [Sample ID],Experimental Condition [Score],Experimental Condition [Acquisition date],Experimental Condition [Acquisition time],Experimental Condition [Label_1],Assay Name,Source Name,Experimental Condition [treated],Comment [Image File Path],Comment [Image File Type],Comment [Image Type],Comment [Voxel Size],Comment [Volume Size],Channels
Normal,T5760.ome.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,FVB/NJ,EFO,EFO_0007728,female,PATO,PATO_0000383,skin of abdomen,UBERON,UBERON_0001416,Normal,3,558,5,09/08/2016,14:54:03,,octmos-normal,T5760,No chemical treatment. Skin was shaved and excised before imaging,ExperimentA/T5760.ome.tif,raw,32-bit Real,0.45x0.45x0.20,648x488x524,grayscale
Normal,T5762.ome.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,FVB/NJ,EFO,EFO_0007728,female,PATO,PATO_0000383,skin of abdomen,UBERON,UBERON_0001416,Normal,3,558,5,09/08/2016,14:58:16,,octmos-normal,T5762,No chemical treatment. Skin was shaved and excised before imaging,ExperimentA/T5762.ome.tif,raw,32-bit Real,0.45x0.45x0.20,648x488x520,grayscale
Normal,T5763.ome.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,FVB/NJ,EFO,EFO_0007728,female,PATO,PATO_0000383,skin of abdomen,UBERON,UBERON_0001416,Normal,3,558,6,09/08/2016,15:00:21,,octmos-normal,T5763,No chemical treatment. Skin was shaved and excised before imaging,ExperimentA/T5763.ome.tif,raw,32-bit Real,0.45x0.45x0.20,648x488x526,grayscale
Normal,T5764.ome.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,FVB/NJ,EFO,EFO_0007728,female,PATO,PATO_0000383,skin of abdomen,UBERON,UBERON_0001416,Normal,3,558,5,09/08/2016,15:02:28,,octmos-normal,T5764,No chemical treatment. Skin was shaved and excised before imaging,ExperimentA/T5764.ome.tif,raw,32-bit Real,0.45x0.45x0.20,648x488x520,grayscale
Normal,T5767.ome.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,FVB/NJ,EFO,EFO_0007728,female,PATO,PATO_0000383,skin of abdomen,UBERON,UBERON_0001416,Normal,3,558,6,09/08/2016,15:14:20,,octmos-normal,T5767,No chemical treatment. Skin was shaved and excised before imaging,ExperimentA/T5767.ome.tif,raw,32-bit Real,0.45x0.45x0.20,648x488x519,grayscale
Normal,T5768.ome.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,FVB/NJ,EFO,EFO_0007728,female,PATO,PATO_0000383,skin of abdomen,UBERON,UBERON_0001416,Normal,3,558,5,09/08/2016,15:16:25,,octmos-normal,T5768,No chemical treatment. Skin was shaved and excised before imaging,ExperimentA/T5768.ome.tif,raw,32-bit Real,0.45x0.45x0.20,648x488x519,grayscale
Normal,T5773.ome.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,FVB/NJ,EFO,EFO_0007728,female,PATO,PATO_0000383,skin of abdomen,UBERON,UBERON_0001416,Normal,3,559,5,09/08/2016,15:31:24,,octmos-normal,T5773,No chemical treatment. Skin was shaved and excised before imaging,ExperimentA/T5773.ome.tif,raw,32-bit Real,0.45x0.45x0.20,648x488x385,grayscale
Normal,T5776.ome.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,FVB/NJ,EFO,EFO_0007728,female,PATO,PATO_0000383,skin of abdomen,UBERON,UBERON_0001416,Normal,3,559,5,09/08/2016,15:37:32,,octmos-normal,T5776,No chemical treatment. Skin was shaved and excised before imaging,ExperimentA/T5776.ome.tif,raw,32-bit Real,0.45x0.45x0.20,648x488x404,grayscale
Normal,T5777.ome.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,FVB/NJ,EFO,EFO_0007728,female,PATO,PATO_0000383,skin of abdomen,UBERON,UBERON_0001416,Normal,3,559,5,09/08/2016,15:39:34,,octmos-normal,T5777,No chemical treatment. Skin was shaved and excised before imaging,ExperimentA/T5777.ome.tif,raw,32-bit Real,0.45x0.45x0.20,648x488x379,grayscale
Normal,T5779.ome.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,FVB/NJ,EFO,EFO_0007728,female,PATO,PATO_0000383,skin of abdomen,UBERON,UBERON_0001416,Normal,3,560,5,09/08/2016,15:54:18,,octmos-normal,T5779,No chemical treatment. Skin was shaved and excised before imaging,ExperimentA/T5779.ome.tif,raw,32-bit Real,0.45x0.45x0.20,648x488x501,grayscale
Normal,T5780.ome.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,FVB/NJ,EFO,EFO_0007728,female,PATO,PATO_0000383,skin of abdomen,UBERON,UBERON_0001416,Normal,3,560,5,09/08/2016,15:56:18,,octmos-normal,T5780,No chemical treatment. Skin was shaved and excised before imaging,ExperimentA/T5780.ome.tif,raw,32-bit Real,0.45x0.45x0.20,648x488x507,grayscale
Normal,T5790.ome.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,FVB/NJ,EFO,EFO_0007728,female,PATO,PATO_0000383,skin of abdomen,UBERON,UBERON_0001416,Normal,3,561,6,09/08/2016,16:28:52,,octmos-normal,T5790,No chemical treatment. Skin was shaved and excised before imaging,ExperimentA/T5790.ome.tif,raw,32-bit Real,0.45x0.45x0.20,648x488x501,grayscale
Normal,T5791.ome.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,FVB/NJ,EFO,EFO_0007728,female,PATO,PATO_0000383,skin of abdomen,UBERON,UBERON_0001416,Normal,3,561,7,09/08/2016,16:30:52,,octmos-normal,T5791,No chemical treatment. Skin was shaved and excised before imaging,ExperimentA/T5791.ome.tif,raw,32-bit Real,0.45x0.45x0.20,648x488x509,grayscale
Normal,T5793.ome.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,FVB/NJ,EFO,EFO_0007728,female,PATO,PATO_0000383,skin of abdomen,UBERON,UBERON_0001416,Normal,3,561,5,09/08/2016,16:34:59,,octmos-normal,T5793,No chemical treatment. Skin was shaved and excised before imaging,ExperimentA/T5793.ome.tif,raw,32-bit Real,0.45x0.45x0.20,648x488x512,grayscale
Normal,T5794.ome.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,FVB/NJ,EFO,EFO_0007728,female,PATO,PATO_0000383,skin of abdomen,UBERON,UBERON_0001416,Normal,3,561,5,09/08/2016,16:37:02,,octmos-normal,T5794,No chemical treatment. Skin was shaved and excised before imaging,ExperimentA/T5794.ome.tif,raw,32-bit Real,0.45x0.45x0.20,648x488x507,grayscale
Normal,T5795.ome.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,FVB/NJ,EFO,EFO_0007728,female,PATO,PATO_0000383,skin of abdomen,UBERON,UBERON_0001416,Normal,3,561,5,09/08/2016,16:39:04,,octmos-normal,T5795,No chemical treatment. Skin was shaved and excised before imaging,ExperimentA/T5795.ome.tif,raw,32-bit Real,0.45x0.45x0.20,648x488x509,grayscale
Normal,T5796.ome.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,FVB/NJ,EFO,EFO_0007728,female,PATO,PATO_0000383,skin of abdomen,UBERON,UBERON_0001416,Normal,3,561,6,09/08/2016,16:41:07,,octmos-normal,T5796,No chemical treatment. Skin was shaved and excised before imaging,ExperimentA/T5796.ome.tif,raw,32-bit Real,0.45x0.45x0.20,648x488x535,grayscale
Normal,T5797.ome.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,FVB/NJ,EFO,EFO_0007728,female,PATO,PATO_0000383,skin of abdomen,UBERON,UBERON_0001416,Normal,3,561,6,09/08/2016,16:43:16,,octmos-normal,T5797,No chemical treatment. Skin was shaved and excised before imaging,ExperimentA/T5797.ome.tif,raw,32-bit Real,0.45x0.45x0.20,648x488x511,grayscale
Normal,T5798.ome.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,FVB/NJ,EFO,EFO_0007728,female,PATO,PATO_0000383,skin of abdomen,UBERON,UBERON_0001416,Normal,3,561,6,09/08/2016,16:45:19,,octmos-normal,T5798,No chemical treatment. Skin was shaved and excised before imaging,ExperimentA/T5798.ome.tif,raw,32-bit Real,0.45x0.45x0.20,648x488x507,grayscale
Normal,T5799.ome.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,FVB/NJ,EFO,EFO_0007728,female,PATO,PATO_0000383,skin of abdomen,UBERON,UBERON_0001416,Normal,3,561,6,09/08/2016,16:52:32,,octmos-normal,T5799,No chemical treatment. Skin was shaved and excised before imaging,ExperimentA/T5799.ome.tif,raw,32-bit Real,0.45x0.45x0.20,648x488x501,grayscale
SCC,T5800.ome.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,FVB/NJ,EFO,EFO_0007728,female,PATO,PATO_0000383,skin of back,UBERON,UBERON_0001068,SCC,5,562,6,09/08/2016,16:56:43,,octmos-scc,T5800,Initial DMBA solution followed by weekly TPA treatment. Skin was shaved and excised before imaging,ExperimentA/T5800.ome.tif,raw,32-bit Real,0.45x0.45x0.20,648x488x501,grayscale
SCC,T5801.ome.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,FVB/NJ,EFO,EFO_0007728,female,PATO,PATO_0000383,skin of back,UBERON,UBERON_0001068,SCC,5,562,6,09/08/2016,16:58:44,,octmos-scc,T5801,Initial DMBA solution followed by weekly TPA treatment. Skin was shaved and excised before imaging,ExperimentA/T5801.ome.tif,raw,32-bit Real,0.45x0.45x0.20,648x488x508,grayscale
SCC,T5802.ome.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,FVB/NJ,EFO,EFO_0007728,female,PATO,PATO_0000383,skin of back,UBERON,UBERON_0001068,SCC,5,562,6,09/08/2016,17:00:47,,octmos-scc,T5802,Initial DMBA solution followed by weekly TPA treatment. Skin was shaved and excised before imaging,ExperimentA/T5802.ome.tif,raw,32-bit Real,0.45x0.45x0.20,648x488x515,grayscale
SCC,T5803.ome.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,FVB/NJ,EFO,EFO_0007728,female,PATO,PATO_0000383,skin of back,UBERON,UBERON_0001068,SCC,5,562,6,09/08/2016,17:02:51,,octmos-scc,T5803,Initial DMBA solution followed by weekly TPA treatment. Skin was shaved and excised before imaging,ExperimentA/T5803.ome.tif,raw,32-bit Real,0.45x0.45x0.20,648x488x509,grayscale
SCC,T5804.ome.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,FVB/NJ,EFO,EFO_0007728,female,PATO,PATO_0000383,skin of back,UBERON,UBERON_0001068,SCC,5,562,7,09/08/2016,17:04:53,,octmos-scc,T5804,Initial DMBA solution followed by weekly TPA treatment. Skin was shaved and excised before imaging,ExperimentA/T5804.ome.tif,raw,32-bit Real,0.45x0.45x0.20,648x488x510,grayscale
SCC,T5805.ome.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,FVB/NJ,EFO,EFO_0007728,female,PATO,PATO_0000383,skin of back,UBERON,UBERON_0001068,SCC,5,562,6,09/08/2016,17:06:56,,octmos-scc,T5805,Initial DMBA solution followed by weekly TPA treatment. Skin was shaved and excised before imaging,ExperimentA/T5805.ome.tif,raw,32-bit Real,0.45x0.45x0.20,648x488x508,grayscale
SCC,T5806.ome.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,FVB/NJ,EFO,EFO_0007728,female,PATO,PATO_0000383,skin of back,UBERON,UBERON_0001068,SCC,5,562,6,09/08/2016,17:11:45,,octmos-scc,T5806,Initial DMBA solution followed by weekly TPA treatment. Skin was shaved and excised before imaging,ExperimentA/T5806.ome.tif,raw,32-bit Real,0.45x0.45x0.20,648x488x503,grayscale
SCC,T5808.ome.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,FVB/NJ,EFO,EFO_0007728,female,PATO,PATO_0000383,skin of back,UBERON,UBERON_0001068,SCC,5,563,7,09/08/2016,17:25:50,,octmos-scc,T5808,Initial DMBA solution followed by weekly TPA treatment. Skin was shaved and excised before imaging,ExperimentA/T5808.ome.tif,raw,32-bit Real,0.45x0.45x0.20,648x488x500,grayscale
SCC,T5809.ome.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,FVB/NJ,EFO,EFO_0007728,female,PATO,PATO_0000383,skin of back,UBERON,UBERON_0001068,SCC,5,563,8,09/08/2016,17:27:51,,octmos-scc,T5809,Initial DMBA solution followed by weekly TPA treatment. Skin was shaved and excised before imaging,ExperimentA/T5809.ome.tif,raw,32-bit Real,0.45x0.45x0.20,648x488x503,grayscale
SCC,T5810.ome.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,FVB/NJ,EFO,EFO_0007728,female,PATO,PATO_0000383,skin of back,UBERON,UBERON_0001068,SCC,5,563,8,09/08/2016,17:29:52,,octmos-scc,T5810,Initial DMBA solution followed by weekly TPA treatment. Skin was shaved and excised before imaging,ExperimentA/T5810.ome.tif,raw,32-bit Real,0.45x0.45x0.20,648x488x506,grayscale
SCC,T5811.ome.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,FVB/NJ,EFO,EFO_0007728,female,PATO,PATO_0000383,skin of back,UBERON,UBERON_0001068,SCC,5,563,8,09/08/2016,17:31:54,,octmos-scc,T5811,Initial DMBA solution followed by weekly TPA treatment. Skin was shaved and excised before imaging,ExperimentA/T5811.ome.tif,raw,32-bit Real,0.45x0.45x0.20,648x488x531,grayscale
SCC,T5812.ome.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,FVB/NJ,EFO,EFO_0007728,female,PATO,PATO_0000383,skin of back,UBERON,UBERON_0001068,SCC,5,563,6,09/08/2016,17:36:30,,octmos-scc,T5812,Initial DMBA solution followed by weekly TPA treatment. Skin was shaved and excised before imaging,ExperimentA/T5812.ome.tif,raw,32-bit Real,0.45x0.45x0.20,648x488x501,grayscale
SCC,T5813.ome.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,FVB/NJ,EFO,EFO_0007728,female,PATO,PATO_0000383,skin of back,UBERON,UBERON_0001068,SCC,5,563,6,09/08/2016,17:38:31,,octmos-scc,T5813,Initial DMBA solution followed by weekly TPA treatment. Skin was shaved and excised before imaging,ExperimentA/T5813.ome.tif,raw,32-bit Real,0.45x0.45x0.20,648x488x505,grayscale
SCC,T5814.ome.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,FVB/NJ,EFO,EFO_0007728,female,PATO,PATO_0000383,skin of back,UBERON,UBERON_0001068,SCC,5,563,7,09/08/2016,17:40:32,,octmos-scc,T5814,Initial DMBA solution followed by weekly TPA treatment. Skin was shaved and excised before imaging,ExperimentA/T5814.ome.tif,raw,32-bit Real,0.45x0.45x0.20,648x488x512,grayscale
SCC,T5815.ome.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,FVB/NJ,EFO,EFO_0007728,female,PATO,PATO_0000383,skin of back,UBERON,UBERON_0001068,SCC,5,563,7,09/08/2016,17:42:35,,octmos-scc,T5815,Initial DMBA solution followed by weekly TPA treatment. Skin was shaved and excised before imaging,ExperimentA/T5815.ome.tif,raw,32-bit Real,0.45x0.45x0.20,648x488x509,grayscale
SCC,T5817.ome.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,FVB/NJ,EFO,EFO_0007728,female,PATO,PATO_0000383,skin of back,UBERON,UBERON_0001068,SCC,5,564,5,09/08/2016,17:56:07,,octmos-scc,T5817,Initial DMBA solution followed by weekly TPA treatment. Skin was shaved and excised before imaging,ExperimentA/T5817.ome.tif,raw,32-bit Real,0.45x0.45x0.20,648x488x501,grayscale
SCC,T5818.ome.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,FVB/NJ,EFO,EFO_0007728,female,PATO,PATO_0000383,skin of back,UBERON,UBERON_0001068,SCC,5,564,5,09/08/2016,17:58:08,,octmos-scc,T5818,Initial DMBA solution followed by weekly TPA treatment. Skin was shaved and excised before imaging,ExperimentA/T5818.ome.tif,raw,32-bit Real,0.45x0.45x0.20,648x488x501,grayscale
SCC,T5819.ome.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,FVB/NJ,EFO,EFO_0007728,female,PATO,PATO_0000383,skin of back,UBERON,UBERON_0001068,SCC,5,564,5,09/08/2016,18:00:08,,octmos-scc,T5819,Initial DMBA solution followed by weekly TPA treatment. Skin was shaved and excised before imaging,ExperimentA/T5819.ome.tif,raw,32-bit Real,0.45x0.45x0.20,648x488x526,grayscale
SCC,T5820.ome.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,FVB/NJ,EFO,EFO_0007728,female,PATO,PATO_0000383,skin of back,UBERON,UBERON_0001068,SCC,5,564,6,09/08/2016,18:02:15,,octmos-scc,T5820,Initial DMBA solution followed by weekly TPA treatment. Skin was shaved and excised before imaging,ExperimentA/T5820.ome.tif,raw,32-bit Real,0.45x0.45x0.20,648x488x507,grayscale
SCC,T5821.ome.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,FVB/NJ,EFO,EFO_0007728,female,PATO,PATO_0000383,skin of back,UBERON,UBERON_0001068,SCC,5,564,5,09/08/2016,18:04:17,,octmos-scc,T5821,Initial DMBA solution followed by weekly TPA treatment. Skin was shaved and excised before imaging,ExperimentA/T5821.ome.tif,raw,32-bit Real,0.45x0.45x0.20,648x488x507,grayscale
SCC,T5822.ome.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,FVB/NJ,EFO,EFO_0007728,female,PATO,PATO_0000383,skin of back,UBERON,UBERON_0001068,SCC,5,564,5,09/08/2016,18:06:20,,octmos-scc,T5822,Initial DMBA solution followed by weekly TPA treatment. Skin was shaved and excised before imaging,ExperimentA/T5822.ome.tif,raw,32-bit Real,0.45x0.45x0.20,648x488x511,grayscale
SCC,T5823.ome.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,FVB/NJ,EFO,EFO_0007728,female,PATO,PATO_0000383,skin of back,UBERON,UBERON_0001068,SCC,5,564,6,09/08/2016,18:08:23,,octmos-scc,T5823,Initial DMBA solution followed by weekly TPA treatment. Skin was shaved and excised before imaging,ExperimentA/T5823.ome.tif,raw,32-bit Real,0.45x0.45x0.20,648x488x506,grayscale
SCC,T5824.ome.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,FVB/NJ,EFO,EFO_0007728,female,PATO,PATO_0000383,skin of back,UBERON,UBERON_0001068,SCC,5,564,6,09/08/2016,18:10:25,,octmos-scc,T5824,Initial DMBA solution followed by weekly TPA treatment. Skin was shaved and excised before imaging,ExperimentA/T5824.ome.tif,raw,32-bit Real,0.45x0.45x0.20,648x488x512,grayscale
SCC,T5825.ome.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,FVB/NJ,EFO,EFO_0007728,female,PATO,PATO_0000383,skin of back,UBERON,UBERON_0001068,SCC,5,564,6,09/08/2016,18:13:27,,octmos-scc,T5825,Initial DMBA solution followed by weekly TPA treatment. Skin was shaved and excised before imaging,ExperimentA/T5825.ome.tif,raw,32-bit Real,0.45x0.45x0.20,648x488x505,grayscale
SCC,T5836.ome.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,FVB/NJ,EFO,EFO_0007728,female,PATO,PATO_0000383,skin of back,UBERON,UBERON_0001068,SCC,5,566,6,09/08/2016,18:42:54,,octmos-scc,T5836,Initial DMBA solution followed by weekly TPA treatment. Skin was shaved and excised before imaging,ExperimentA/T5836.ome.tif,raw,32-bit Real,0.45x0.45x0.20,648x488x502,grayscale
SCC,T5837.ome.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,FVB/NJ,EFO,EFO_0007728,female,PATO,PATO_0000383,skin of back,UBERON,UBERON_0001068,SCC,5,566,6,09/08/2016,18:44:55,,octmos-scc,T5837,Initial DMBA solution followed by weekly TPA treatment. Skin was shaved and excised before imaging,ExperimentA/T5837.ome.tif,raw,32-bit Real,0.45x0.45x0.20,648x488x511,grayscale
SCC,T5838.ome.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,FVB/NJ,EFO,EFO_0007728,female,PATO,PATO_0000383,skin of back,UBERON,UBERON_0001068,SCC,5,566,5,09/08/2016,18:46:58,,octmos-scc,T5838,Initial DMBA solution followed by weekly TPA treatment. Skin was shaved and excised before imaging,ExperimentA/T5838.ome.tif,raw,32-bit Real,0.45x0.45x0.20,648x488x515,grayscale
Dysplasia,T5846.ome.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,FVB/NJ,EFO,EFO_0007728,female,PATO,PATO_0000383,skin of back,UBERON,UBERON_0001068,Dysplasia,5,567,6,09/08/2016,19:12:21,,octmos-dysplasia,T5846,Initial DMBA solution followed by weekly TPA treatment. Skin was shaved and excised before imaging,ExperimentA/T5846.ome.tif,raw,32-bit Real,0.45x0.45x0.20,648x488x504,grayscale
Dysplasia,T5847.ome.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,FVB/NJ,EFO,EFO_0007728,female,PATO,PATO_0000383,skin of back,UBERON,UBERON_0001068,Dysplasia,5,567,6,09/08/2016,19:14:23,,octmos-dysplasia,T5847,Initial DMBA solution followed by weekly TPA treatment. Skin was shaved and excised before imaging,ExperimentA/T5847.ome.tif,raw,32-bit Real,0.45x0.45x0.20,648x488x505,grayscale
Dysplasia,T5848.ome.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,FVB/NJ,EFO,EFO_0007728,female,PATO,PATO_0000383,skin of back,UBERON,UBERON_0001068,Dysplasia,5,567,6,09/08/2016,19:16:24,,octmos-dysplasia,T5848,Initial DMBA solution followed by weekly TPA treatment. Skin was shaved and excised before imaging,ExperimentA/T5848.ome.tif,raw,32-bit Real,0.45x0.45x0.20,648x488x510,grayscale
Dysplasia,T5849.ome.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,FVB/NJ,EFO,EFO_0007728,female,PATO,PATO_0000383,skin of back,UBERON,UBERON_0001068,Dysplasia,5,567,6,09/08/2016,19:18:27,,octmos-dysplasia,T5849,Initial DMBA solution followed by weekly TPA treatment. Skin was shaved and excised before imaging,ExperimentA/T5849.ome.tif,raw,32-bit Real,0.45x0.45x0.20,648x488x505,grayscale
Dysplasia,T5850.ome.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,FVB/NJ,EFO,EFO_0007728,female,PATO,PATO_0000383,skin of back,UBERON,UBERON_0001068,Dysplasia,5,567,6,09/08/2016,19:20:29,,octmos-dysplasia,T5850,Initial DMBA solution followed by weekly TPA treatment. Skin was shaved and excised before imaging,ExperimentA/T5850.ome.tif,raw,32-bit Real,0.45x0.45x0.20,648x488x511,grayscale
Dysplasia,T5851.ome.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,FVB/NJ,EFO,EFO_0007728,female,PATO,PATO_0000383,skin of back,UBERON,UBERON_0001068,Dysplasia,5,567,5,09/08/2016,19:22:32,,octmos-dysplasia,T5851,Initial DMBA solution followed by weekly TPA treatment. Skin was shaved and excised before imaging,ExperimentA/T5851.ome.tif,raw,32-bit Real,0.45x0.45x0.20,648x488x512,grayscale
Dysplasia,T5852.ome.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,FVB/NJ,EFO,EFO_0007728,female,PATO,PATO_0000383,skin of back,UBERON,UBERON_0001068,Dysplasia,5,567,6,09/08/2016,19:24:35,,octmos-dysplasia,T5852,Initial DMBA solution followed by weekly TPA treatment. Skin was shaved and excised before imaging,ExperimentA/T5852.ome.tif,raw,32-bit Real,0.45x0.45x0.20,648x488x510,grayscale
Dysplasia,T5853.ome.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,FVB/NJ,EFO,EFO_0007728,female,PATO,PATO_0000383,skin of back,UBERON,UBERON_0001068,Dysplasia,5,567,6,09/08/2016,19:26:38,,octmos-dysplasia,T5853,Initial DMBA solution followed by weekly TPA treatment. Skin was shaved and excised before imaging,ExperimentA/T5853.ome.tif,raw,32-bit Real,0.45x0.45x0.20,648x488x506,grayscale
Dysplasia,T5854.ome.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,FVB/NJ,EFO,EFO_0007728,female,PATO,PATO_0000383,skin of back,UBERON,UBERON_0001068,Dysplasia,5,567,6,09/08/2016,19:28:40,,octmos-dysplasia,T5854,Initial DMBA solution followed by weekly TPA treatment. Skin was shaved and excised before imaging,ExperimentA/T5854.ome.tif,raw,32-bit Real,0.45x0.45x0.20,648x488x513,grayscale
Dysplasia,T5855.ome.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,FVB/NJ,EFO,EFO_0007728,female,PATO,PATO_0000383,skin of back,UBERON,UBERON_0001068,Dysplasia,5,567,6,09/08/2016,19:31:50,,octmos-dysplasia,T5855,Initial DMBA solution followed by weekly TPA treatment. Skin was shaved and excised before imaging,ExperimentA/T5855.ome.tif,raw,32-bit Real,0.45x0.45x0.20,648x488x510,grayscale
Dysplasia,T5856.ome.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,FVB/NJ,EFO,EFO_0007728,female,PATO,PATO_0000383,skin of back,UBERON,UBERON_0001068,Dysplasia,5,568,6,09/08/2016,19:36:42,3,octmos-dysplasia,T5856,Initial DMBA solution followed by weekly TPA treatment. Skin was shaved and excised before imaging,ExperimentA/T5856.ome.tif,raw,32-bit Real,0.45x0.45x0.20,648x488x507,grayscale
Dysplasia,T5857.ome.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,FVB/NJ,EFO,EFO_0007728,female,PATO,PATO_0000383,skin of back,UBERON,UBERON_0001068,Dysplasia,5,568,6,09/08/2016,19:38:45,3,octmos-dysplasia,T5857,Initial DMBA solution followed by weekly TPA treatment. Skin was shaved and excised before imaging,ExperimentA/T5857.ome.tif,raw,32-bit Real,0.45x0.45x0.20,648x488x511,grayscale
Dysplasia,T5858.ome.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,FVB/NJ,EFO,EFO_0007728,female,PATO,PATO_0000383,skin of back,UBERON,UBERON_0001068,Dysplasia,5,568,6,09/08/2016,19:40:48,3,octmos-dysplasia,T5858,Initial DMBA solution followed by weekly TPA treatment. Skin was shaved and excised before imaging,ExperimentA/T5858.ome.tif,raw,32-bit Real,0.45x0.45x0.20,648x488x510,grayscale
